ID,LONG_AXIS,PIXEL_SCALE,ROUNDNESS,SHORT_AXIS,SURFACE,VOLUME
4167,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
4168,2.1122354,9.0420000,0.92748915,1.9590754,13.000000,25.467981
4169,2.1213203,9.0420000,0.84882636,1.8006326,12.000000,21.607592
4170,1.7677670,9.0420000,0.81487331,1.4405061,8.0000000,11.524049
4171,2.1213203,9.0420000,0.99029742,2.1007381,14.000000,29.410333
4172,1.6923940,9.0420000,1.0002065,1.6927435,9.0000000,15.234691
4173,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
4174,3.0367098,9.0420000,0.65583884,1.9915923,19.000000,37.840253
4175,3.6863048,9.0420000,0.51533582,1.8996849,22.000000,41.793068
4176,2.1893808,9.0420000,0.73046631,1.5992689,11.000000,17.591958
4177,7.1527036,9.0420000,0.26753347,1.9135876,43.000000,82.284268
4178,2.2360680,9.0420000,0.57295780,1.2811726,9.0000000,11.530553
4179,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
4180,3.7597610,9.0420000,0.60798578,2.2858812,27.000000,61.718793
4181,1.7261494,9.0420000,0.74781021,1.2908322,7.0000000,9.0358252
4182,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4183,2.5317978,9.0420000,0.49658329,1.2572485,10.000000,12.572485
4184,1.4142136,9.0420000,1.4323945,2.0257117,9.0000000,18.231405
4185,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4186,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
4187,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4188,2.6435357,9.0420000,0.72878552,1.9265706,16.000000,30.825129
4189,2.5399849,9.0420000,0.93743560,2.3810723,19.000000,45.240374
4190,2.1661735,9.0420000,0.88187493,1.9102941,13.000000,24.833824
4191,2.3333333,9.0420000,0.87697622,2.0462778,15.000000,30.694168
4192,2.1864611,9.0420000,0.93216897,2.0381512,14.000000,28.534117
4193,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4194,1.9436506,9.0420000,0.75832649,1.4739218,9.0000000,13.265296
4195,2.1260292,9.0420000,1.0563381,2.2458056,15.000000,33.687085
4196,2.0124612,9.0420000,0.78595034,1.5816945,10.000000,15.816945
4197,3.3607714,9.0420000,0.59182250,1.9889801,21.000000,41.768583
4198,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
4199,3.4865814,9.0420000,0.41895800,1.4607312,16.000000,23.371699
4200,2.0124612,9.0420000,0.78595034,1.5816945,10.000000,15.816945
4201,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
4202,1.8973666,9.0420000,0.88419413,1.6776404,10.000000,16.776404
4203,3.3747428,9.0420000,0.67077986,2.2637095,24.000000,54.329028
4204,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
4205,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
4206,4.2710615,9.0420000,0.40133434,1.7141236,23.000000,39.424844
4207,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
4208,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
4209,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
4210,2.2939534,9.0420000,0.90734448,2.0814060,15.000000,31.221089
4211,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
4212,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
4213,5.0800129,9.0420000,0.43170646,2.1930744,35.000000,76.757603
4214,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
4215,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
4216,2.0427529,9.0420000,0.68653227,1.4024158,9.0000000,12.621742
4217,2.1682686,9.0420000,0.81246600,1.7616446,12.000000,21.139735
4218,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4219,2.3863035,9.0420000,0.67077986,1.6006843,12.000000,19.208212
4220,2.9753332,9.0420000,0.75508910,2.2466417,21.000000,47.179475
4221,1.5811388,9.0420000,1.0185916,1.6105348,8.0000000,12.884278
4222,2.7218163,9.0420000,0.55856775,1.5203188,13.000000,19.764144
4223,2.1213203,9.0420000,0.70735530,1.5005272,10.000000,15.005272
4224,2.1552193,9.0420000,0.89086219,1.9200034,13.000000,24.960045
4225,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
4226,2.0427529,9.0420000,0.68653227,1.4024158,9.0000000,12.621742
4227,2.3076923,9.0420000,0.77702980,1.7931457,13.000000,23.310894
4228,3.1387199,9.0420000,0.51696959,1.6226227,16.000000,25.961963
4229,4.5247511,9.0420000,0.40423516,1.8290635,26.000000,47.555650
4230,3.4210526,9.0420000,0.51675444,1.7678441,19.000000,33.589039
4231,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
4232,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
4233,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
4234,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
4235,2.0124612,9.0420000,0.78595034,1.5816945,10.000000,15.816945
4236,3.4077010,9.0420000,0.71268975,2.4286336,26.000000,63.144473
4237,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
4238,1.7500000,9.0420000,0.83150338,1.4551309,8.0000000,11.641047
